attack,fix_size,mem_available,mem_cached,mem_free,mem_inactive,memswap_free,memswap_total
1,4708106240,414314496,510160896,414314496,260644864,645918720,645918720
1,4708106240,413196288,510242816,413196288,260644864,645918720,645918720
1,4708106240,412782592,510267392,412782592,260657152,645918720,645918720
1,4708106240,412221440,510320640,412221440,260644864,645918720,645918720
1,4708106240,412131328,510361600,412131328,260644864,645918720,645918720
1,4708106240,411766784,510382080,411766784,260644864,645918720,645918720
1,4708106240,409600000,510451712,409600000,260689920,645918720,645918720
1,4708106240,412291072,509763584,412291072,260653056,645918720,645918720
1,4708106240,1062031360,509198336,1062031360,260612096,645918720,645918720
1,4708106240,1061990400,509181952,1061990400,260595712,645918720,645918720
1,4708106240,1062105088,509181952,1062105088,260591616,645918720,645918720
1,4708106240,1062125568,509181952,1062125568,260591616,645918720,645918720
1,4708106240,1062019072,509181952,1062019072,260591616,645918720,645918720
1,4708106240,1047252992,509186048,1047252992,260595712,645918720,645918720
1,4708106240,989466624,509218816,989466624,260628480,645918720,645918720
1,4708106240,952029184,509218816,952029184,260624384,645918720,645918720
1,4708106240,905732096,509218816,905732096,260624384,645918720,645918720
1,4708106240,860291072,509218816,860291072,260624384,645918720,645918720
1,4708106240,798507008,509222912,798507008,260628480,645918720,645918720
1,4708106240,771596288,509222912,771596288,260624384,645918720,645918720
1,4708106240,719540224,509227008,719540224,260628480,645918720,645918720
1,4708106240,685125632,509231104,685125632,260628480,645918720,645918720
1,4708106240,638132224,509231104,638132224,260624384,645918720,645918720
1,4708106240,634544128,509231104,634544128,260624384,645918720,645918720
1,4708106240,628703232,509231104,628703232,260571136,645918720,645918720
1,4708106240,625012736,509235200,625012736,260628480,645918720,645918720
1,4708106240,611614720,509251584,611614720,260624384,645918720,645918720
1,4708106240,554577920,509251584,554577920,260624384,645918720,645918720
1,4708106240,546562048,509251584,546562048,260624384,645918720,645918720
1,4708106240,542449664,509255680,542449664,260628480,645918720,645918720
1,4708106240,535785472,509231104,535785472,260624384,645918720,645918720
1,4708106240,492449792,509239296,492449792,260624384,645918720,645918720
1,4708106240,487206912,509239296,487206912,260624384,645918720,645918720
1,4708106240,481345536,509251584,481345536,260628480,645918720,645918720
1,4708106240,477622272,509251584,477622272,260624384,645918720,645918720
1,4708106240,471273472,509517824,471273472,260624384,645918720,645918720
1,4708106240,467714048,509730816,467714048,260640768,645918720,645918720
1,4708106240,459341824,509734912,459341824,260644864,645918720,645918720
1,4708106240,455532544,509734912,455532544,260640768,645918720,645918720
1,4708106240,451231744,509734912,451231744,260640768,645918720,645918720
1,4708106240,443015168,509734912,443015168,260640768,645918720,645918720
1,4708106240,437579776,509739008,437579776,260644864,645918720,645918720
1,4708106240,434323456,509763584,434323456,260665344,645918720,645918720
1,4708106240,431812608,509812736,431812608,260657152,645918720,645918720
1,4708106240,420225024,509886464,420225024,260657152,645918720,645918720
1,4708106240,419139584,510021632,419139584,260640768,645918720,645918720
1,4708106240,414257152,510021632,414257152,260644864,645918720,645918720
1,4708106240,413290496,510115840,413290496,260640768,645918720,645918720
1,4708106240,412274688,510222336,412274688,260640768,645918720,645918720
1,4708106240,411848704,510332928,411848704,260665344,645918720,645918720
1,4708106240,411656192,510418944,411656192,260653056,645918720,645918720
1,4708106240,411299840,510414848,411299840,260653056,645918720,645918720
1,4708106240,410914816,510447616,410914816,260648960,645918720,645918720
1,4708106240,411078656,509812736,411078656,260657152,645918720,645918720
1,4708106240,1061904384,509288448,1061904384,260640768,645918720,645918720
1,4708106240,1061720064,509247488,1061720064,260595712,645918720,645918720
1,4708106240,1061855232,509247488,1061855232,260591616,645918720,645918720
1,4708106240,1061834752,509247488,1061834752,260591616,645918720,645918720
1,4708106240,1061834752,509247488,1061834752,260591616,645918720,645918720
1,4708106240,1061855232,509251584,1061855232,260595712,645918720,645918720
1,4708106240,1047457792,509235200,1047457792,260591616,645918720,645918720
1,4708106240,986599424,509267968,986599424,260624384,645918720,645918720
1,4708106240,948891648,509272064,948891648,260628480,645918720,645918720
1,4708106240,902467584,509272064,902467584,260624384,645918720,645918720
1,4708106240,858681344,509272064,858681344,260624384,645918720,645918720
1,4708106240,796831744,509272064,796831744,260624384,645918720,645918720
1,4708106240,767590400,509276160,767590400,260628480,645918720,645918720
1,4708106240,711700480,509280256,711700480,260628480,645918720,645918720
1,4708106240,679903232,509280256,679903232,260628480,645918720,645918720
1,4708106240,635314176,509280256,635314176,260624384,645918720,645918720
1,4708106240,637063168,509284352,637063168,260628480,645918720,645918720
1,4708106240,631701504,509284352,631701504,260038656,645918720,645918720
1,4708106240,610033664,509284352,610033664,260624384,645918720,645918720
1,4708106240,543719424,509300736,543719424,260624384,645918720,645918720
1,4708106240,537243648,509300736,537243648,260624384,645918720,645918720
1,4708106240,532135936,509304832,532135936,260628480,645918720,645918720
1,4708106240,526184448,509304832,526184448,260624384,645918720,645918720
1,4708106240,479801344,509313024,479801344,260624384,645918720,645918720
1,4708106240,475189248,509317120,475189248,260628480,645918720,645918720
1,4708106240,469557248,509325312,469557248,260624384,645918720,645918720
1,4708106240,464789504,509325312,464789504,260624384,645918720,645918720
1,4708106240,459468800,509591552,459468800,260624384,645918720,645918720
1,4708106240,453451776,509837312,453451776,260628480,645918720,645918720
1,4708106240,448139264,509808640,448139264,260640768,645918720,645918720
1,4708106240,441790464,509808640,441790464,260640768,645918720,645918720
1,4708106240,438005760,509808640,438005760,260640768,645918720,645918720
1,4708106240,432148480,509812736,432148480,260644864,645918720,645918720
1,4708106240,428269568,509812736,428269568,260640768,645918720,645918720
1,4708106240,424992768,509755392,424992768,260644864,645918720,645918720
1,4708106240,422379520,509804544,422379520,260640768,645918720,645918720
1,4708106240,418308096,509865984,418308096,260648960,645918720,645918720
1,4708106240,407699456,509931520,407699456,260640768,645918720,645918720
1,4708106240,406228992,510005248,406228992,260648960,645918720,645918720
1,4708106240,404615168,510050304,404615168,260644864,645918720,645918720
1,4708106240,403587072,510124032,403587072,260657152,645918720,645918720
1,4708106240,402632704,510234624,402632704,260653056,645918720,645918720
1,4708106240,402063360,510324736,402063360,260648960,645918720,645918720
1,4708106240,401874944,510410752,401874944,260653056,645918720,645918720
1,4708106240,401379328,510427136,401379328,260644864,645918720,645918720
1,4708106240,398938112,510488576,398938112,260653056,645918720,645918720
1,4708106240,401252352,509841408,401252352,260653056,645918720,645918720
1,4708106240,1061494784,509329408,1061494784,260640768,645918720,645918720
1,4708106240,1061404672,509280256,1061404672,260595712,645918720,645918720
1,4708106240,1061765120,509280256,1061765120,260591616,645918720,645918720
1,4708106240,1061412864,509280256,1061412864,260591616,645918720,645918720
1,4708106240,1060216832,509280256,1060216832,260591616,645918720,645918720
1,4708106240,1005744128,509317120,1005744128,260628480,645918720,645918720
1,4708106240,959287296,509317120,959287296,260628480,645918720,645918720
1,4708106240,905949184,509341696,905949184,260624384,645918720,645918720
1,4708106240,871587840,509341696,871587840,260624384,645918720,645918720
1,4708106240,807137280,509341696,807137280,260624384,645918720,645918720
1,4708106240,773804032,509345792,773804032,260628480,645918720,645918720
1,4708106240,721743872,509345792,721743872,260624384,645918720,645918720
1,4708106240,687759360,509341696,687759360,260587520,645918720,645918720
1,4708106240,637374464,509349888,637374464,260624384,645918720,645918720
1,4708106240,629788672,509329408,629788672,260624384,645918720,645918720
1,4708106240,625774592,509329408,625774592,260206592,645918720,645918720
1,4708106240,622600192,509329408,622600192,260624384,645918720,645918720
1,4708106240,560713728,509349888,560713728,260628480,645918720,645918720
1,4708106240,553201664,509349888,553201664,260624384,645918720,645918720
1,4708106240,544124928,509349888,544124928,260624384,645918720,645918720
1,4708106240,538492928,509349888,538492928,260624384,645918720,645918720
1,4708106240,532160512,509353984,532160512,260628480,645918720,645918720
1,4708106240,484261888,509362176,484261888,260624384,645918720,645918720
1,4708106240,478683136,509362176,478683136,260624384,645918720,645918720
1,4708106240,471175168,509370368,471175168,260624384,645918720,645918720
1,4708106240,466808832,509607936,466808832,260734976,645918720,645918720
1,4708106240,458739712,509755392,458739712,260624384,645918720,645918720
1,4708106240,452120576,509755392,452120576,260640768,645918720,645918720
1,4708106240,446554112,509755392,446554112,260640768,645918720,645918720
1,4708106240,441733120,509759488,441733120,260644864,645918720,645918720
1,4708106240,438145024,509759488,438145024,260640768,645918720,645918720
1,4708106240,430223360,509759488,430223360,260640768,645918720,645918720
1,4708106240,426487808,509759488,426487808,260640768,645918720,645918720
1,4708106240,423763968,509808640,423763968,260648960,645918720,645918720
1,4708106240,413650944,509865984,413650944,260644864,645918720,645918720
1,4708106240,408870912,509919232,408870912,260644864,645918720,645918720
1,4708106240,406470656,509992960,406470656,260640768,645918720,645918720
1,4708106240,405139456,510050304,405139456,260644864,645918720,645918720
1,4708106240,403324928,510169088,403324928,260648960,645918720,645918720
1,4708106240,402112512,510246912,402112512,260644864,645918720,645918720
1,4708106240,401571840,510341120,401571840,260661248,645918720,645918720
1,4708106240,400838656,510414848,400838656,260644864,645918720,645918720
1,4708106240,400232448,510406656,400232448,260648960,645918720,645918720
1,4708106240,400310272,510472192,400310272,260685824,645918720,645918720
1,4708106240,402145280,509865984,402145280,260657152,645918720,645918720
1,4708106240,1061281792,509337600,1061281792,260587520,645918720,645918720
1,4708106240,1061273600,509308928,1061273600,260591616,645918720,645918720
1,4708106240,1061277696,509313024,1061277696,260595712,645918720,645918720
1,4708106240,1061277696,509313024,1061277696,260591616,645918720,645918720
1,4708106240,1060282368,509313024,1060282368,260591616,645918720,645918720
1,4708106240,1034670080,509353984,1034670080,260620288,645918720,645918720
1,4708106240,973434880,509349888,973434880,260628480,645918720,645918720
1,4708106240,928624640,509349888,928624640,260624384,645918720,645918720
1,4708106240,887066624,509349888,887066624,260624384,645918720,645918720
1,4708106240,846356480,509353984,846356480,260628480,645918720,645918720
1,4708106240,793567232,509353984,793567232,260624384,645918720,645918720
1,4708106240,748834816,509353984,748834816,260624384,645918720,645918720
1,4708106240,698740736,509358080,698740736,260456448,645918720,645918720
1,4708106240,625614848,509362176,625614848,260628480,645918720,645918720
1,4708106240,618569728,509362176,618569728,260624384,645918720,645918720
